date,OT,S_child,I_child,R_child,S_adult,I_adult,R_adult,S_total,I_total,R_total
1999-03-05,36642.99711629925,50295.090675487714,4801.252883554644,1444903.7716644788,619900.5980588609,31841.744232744608,2848257.657708392,670195.6887343486,36642.99711629925,4293161.429372871
1999-03-12,13021.402125384328,49579.148825995806,1447.360033942468,1448973.606363583,611784.317708658,11574.04209144186,2876641.6401998973,661363.4665346539,13021.402125384328,4325615.24656348
1999-03-19,4671.825801650478,49327.92539018223,471.71373122185173,1450200.4761021177,608975.9543267121,4200.112070428626,2886823.933602858,658303.8797168942,4671.825801650478,4337024.409704976
1999-03-26,1666.0117555868296,49244.11213762564,147.6381910788188,1450608.3648948174,607997.867215351,1518.3735645080108,2890483.759220141,657241.9793529767,1666.0117555868296,4341092.124114959
1999-04-02,597.8041478696477,49210.71102773791,55.52210124840405,1450733.882094535,607686.2453158973,542.2820466212437,2891771.4726374825,656896.9563436352,597.8041478696477,4342505.354732018
1999-04-09,202.63105641555305,49200.47407364602,18.97957719879154,1450780.6615726757,607569.8201713245,183.65147921676152,2892246.528349458,656770.2942449705,202.63105641555305,4343027.189922133
1999-04-16,84.89326422295781,49200.06570103819,5.9276003316860955,1450794.121922151,607526.9231386518,78.96566389127172,2892394.1111974553,656726.98883969,84.89326422295781,4343188.233119606
1999-04-23,30.74240009007547,49197.61404598695,0.8240445115985678,1450801.677133022,607504.5488150246,29.918355578476902,2892465.5328293955,656702.1628610115,30.74240009007547,4343267.209962417
1999-04-30,10.203616194754732,49196.679721149434,0.6022711241223359,1450802.833231247,607496.809158239,9.601345070632396,2892493.58949669,656693.4888793884,10.203616194754732,4343296.422727937
1999-05-07,2.9680213666616524,49196.38383087619,0.9419751569269439,1450802.7894174862,607497.5085327106,2.0260462097347087,2892500.4654210806,656693.8923635868,2.9680213666616524,4343303.254838567
1999-05-14,1.104089599912776,49196.36236597292,0.1663883042791221,1450803.586469242,607496.3857028616,0.9377012956336538,2892502.676595844,656692.7480688345,1.104089599912776,4343306.263065086
1999-05-21,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-05-28,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-06-04,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-06-11,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-06-18,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-06-25,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-07-02,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-07-09,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-07-16,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-07-23,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-07-30,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-08-06,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-08-13,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-08-20,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-08-27,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-09-03,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-09-10,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-09-17,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-09-24,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-10-01,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-10-08,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-10-15,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-10-22,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-10-29,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-11-05,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-11-12,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-11-19,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-11-26,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-12-03,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-12-10,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-12-17,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-12-24,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
1999-12-31,0.0,49196.41083227279,0.0,1450803.833995422,607496.0655532023,0.0,2892503.940230593,656692.4763854751,0.0,4343307.774226015
2000-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
2000-01-08,608.1148264198077,1499520.1917489802,295.9352866535595,185.45791528973524,3499549.7825554768,312.1795397662483,138.0379047548136,4999069.974304457,608.1148264198077,323.49582004454885
2000-01-15,9455.04242682982,1492163.1575206134,5328.166353137715,2510.261077172861,3493768.8227532636,4126.876073692103,2104.301173043109,4985931.980273877,9455.04242682982,4614.5622502159695
2000-01-22,130894.66281774022,1389245.4237676736,72256.63829844959,38499.52288480179,3410564.8736939393,58638.02451929063,30797.101786768333,4799810.297461613,130894.66281774022,69296.62467157011
2000-01-29,852748.3204245602,752885.3856653855,404069.10337672837,343047.095908811,2729947.088772854,448679.2170478319,321373.69417931227,3482832.4744382394,852748.3204245602,664420.7900881233
2000-02-05,1122156.849783984,192863.17141722023,355940.9165873545,951197.4969463495,1465787.2145421712,766215.9331966295,1267996.852261197,1658650.3859593915,1122156.849783984,2219194.3492075466
2000-02-12,598328.7770819515,81803.78405548028,136144.42198050604,1282053.3789149378,884900.46949076,462184.35510144546,2152915.1754077924,966704.2535462403,598328.7770819515,3434968.5543227303
2000-02-19,244832.2271487603,58296.263914245515,43987.758948125644,1397717.5620885526,698479.6318647244,200844.46820063467,2600675.8999346383,756775.89577897,244832.2271487603,3998393.462023191
2000-02-26,91742.13865269751,51779.55545089282,13800.804052541947,1434421.2254474885,637502.2678616961,77941.33460015556,2784556.3975381446,689281.8233125889,91742.13865269751,4218977.622985633
2000-03-04,33644.02791794231,49715.861903258854,4319.65692067318,1445966.0661269908,616332.0139161112,29324.370997269132,2854343.615086618,666047.87581937,33644.02791794231,4300309.681213609
2000-03-11,12208.581430217371,48998.16776645529,1349.8153504855918,1449653.6018339817,608988.0860539982,10858.766079731779,2880153.1478662663,657986.2538204535,12208.581430217371,4329806.749700248
2000-03-18,4245.213529025643,48755.61169732444,440.98917786682534,1450804.9840757304,606461.7394739076,3804.224351158817,2889734.0361749292,655217.3511712321,4245.213529025643,4340539.020250659
2000-03-25,1488.1729855017409,48678.39468983097,165.01831489930083,1451158.1719461915,605616.4485118575,1323.15467060244,2893060.3968175356,654294.8432016885,1488.1729855017409,4344218.568763727
2000-04-01,538.4775263458026,48658.375737633854,55.028026483797845,1451288.1811868048,605298.9154211632,483.4494998620048,2894217.63507897,653957.2911587971,538.4775263458026,4345505.816265775
2000-04-08,180.47330127643926,48650.644520685484,25.62177598518123,1451325.3186542515,605198.348850421,154.85152529125804,2894646.7996242843,653848.9933711065,180.47330127643926,4345972.118278536
2000-04-15,76.6719850072146,48644.78648295599,10.404703574835768,1451346.3937643901,605156.364514362,66.26728143237884,2894777.368204203,653801.150997318,76.6719850072146,4346123.761968593
2000-04-22,21.027057494820006,48643.49944982207,1.0805093766098306,1451357.004991722,605150.7140732993,19.946548118210174,2894829.3393785795,653794.2135231214,21.027057494820006,4346186.344370302
2000-04-29,11.882473690220822,48643.63836346464,0.7671239090391573,1451357.1794635472,605145.4362879139,11.115349781181665,2894843.4483623025,653789.0746513786,11.882473690220822,4346200.62782585
2000-05-06,4.509201524288362,48643.78592325504,0.0,1451357.9031321334,605142.8673328961,4.509201524288362,2894852.623465578,653786.6532561511,4.509201524288362,4346210.526597711
2000-05-13,0.9695087397778341,48643.660126529845,0.0,1451358.4326096827,605142.2489255093,0.9695087397778341,2894856.7815657523,653785.9090520391,0.9695087397778341,4346215.214175435
2000-05-20,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-05-27,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-06-03,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-06-10,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-06-17,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-06-24,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-07-01,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-07-08,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-07-15,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-07-22,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-07-29,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-08-05,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-08-12,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-08-19,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-08-26,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-09-02,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-09-09,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-09-16,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-09-23,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-09-30,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-10-07,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-10-14,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-10-21,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-10-28,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-11-04,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-11-11,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-11-18,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-11-25,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-12-02,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-12-09,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-12-16,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-12-23,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2000-12-30,0.0,48643.684007962205,0.0,1451358.508249651,605142.2144419617,0.0,2894857.818430251,653785.898449924,0.0,4346216.326679902
2001-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
2001-01-08,464.2274280348463,1499623.9313850787,253.55754659304534,122.51106832912897,3499699.730346356,210.66988144180095,90.11396185994394,4999323.661731435,464.2274280348463,212.6250301890729
2001-01-15,7021.7258326584015,1494076.1555788484,3955.7466574371056,1968.0977637148017,3495314.3675393267,3065.979175221296,1620.1674751106577,4989390.523118176,7021.7258326584015,3588.265238825459
2001-01-22,103028.78074308005,1412715.0987256088,57446.19286083712,29838.7084135545,3430974.5652731657,45582.58788224293,23443.361034248483,4843689.663998774,103028.78074308005,53282.06944780298
2001-01-29,773101.2764918078,829193.3046515994,376156.76994747843,294649.9254009227,2836224.140806338,396944.5065443294,266831.86683899094,3665417.445457937,773101.2764918078,561481.7922399137
2001-02-05,1146133.0028388463,219171.34630430926,378100.92864430294,902727.7250513884,1569727.6347643884,768032.0741945433,1162240.8052307253,1788898.9810686978,1146133.0028388463,2064968.5302821137
2001-02-12,644582.5306247459,87623.872305338,150388.88339150167,1261987.2443031617,924656.2039976027,494193.6472332442,2081150.6629588117,1012280.0763029407,644582.5306247459,3343137.9072619732
2001-02-19,268568.77348164923,60148.96323645622,49017.76460444507,1390833.2721591007,714305.0436732875,219551.00887720418,2566144.4616391673,774454.0069097438,268568.77348164923,3956977.7337982683
2001-02-26,101462.90548760143,52557.998517601365,15375.349100317571,1432066.6523820823,645886.6271972477,86087.55638728385,2768026.3306051265,698444.6257148491,101462.90548760143,4200092.982987208
2001-03-05,36729.32356442003,50179.90955069879,4845.127793716712,1444974.9626555862,622449.6574218607,31884.19577070332,2845666.660997095,672629.5669725596,36729.32356442003,4290641.623652682
2001-03-12,13281.704572927758,49459.7229269422,1596.8891052148224,1448943.3879678436,614448.9721594679,11684.815467712935,2873866.7265624767,663908.69508641,13281.704572927758,4322810.11453032
2001-03-19,4824.37747340063,49221.33889950024,530.7275805996584,1450247.9335198998,611600.8942687068,4293.649892800971,2884105.970028147,660822.233168207,4824.37747340063,4334353.903548047
2001-03-26,1693.3447730449166,49126.74090075557,182.03356769166686,1450691.2255315527,610659.6294326087,1511.3112053532498,2887829.573551691,659786.3703333642,1693.3447730449166,4338520.799083244
